munic|nome_municipio|sigla_uf|lavoura_perm|lavoura_temp|lavoura_temp_desc|pastagens_naturais|pastagens_plant|matas_f_nat|matas_flor_art|terras_prod|terras_inap
3154705|Ribeirăo Vermelho|MG|153,7|444|201|1269,9|699|186,3|1|1|32,4
3154804|Rio Acima|MG|4,6|21|23|292,3|119,8|254|-|64|56,2
3154903|Rio Casca|MG|346,1|3680|453,6|20119,7|5577,7|4928,5|156,2|470,1|1554,9
3155009|Rio Doce|MG|162,5|688,1|172,2|5783,6|957,3|1163,6|130,6|26|259,7
3155108|Rio do Prado|MG|157,1|486,1|800,6|29201,3|5300,2|1942,1|152,5|478|977,4
3155207|Rio Espera|MG|219,6|3212,6|719,5|6033,1|1062,2|1950,4|73,7|211,3|86,9
3155306|Rio Manso|MG|267,7|1869,2|359,4|4749,1|1835,6|1080,6|40,3|191,8|417,3
3155405|Rio Novo|MG|307|2333,8|164,7|12791,4|6720,7|3742,8|258,8|885,9|1903,6
3155504|Rio Paranaíba|MG|10258,8|17769,1|2056,1|36032,5|26841,2|5495|506,2|1285,7|7125,4
3155603|Rio Pardo de Minas|MG|949,6|13663,1|5910,3|33845,3|11281,1|45212,2|62927,5|10079,7|28189,5
3155702|Rio Piracicaba|MG|491,3|970,5|151|8205,6|2389,5|3170,5|2850,4|10,5|458,6
3155801|Rio Pomba|MG|299|1829,3|83|9491|3801,3|1641,1|172,4|157,2|621,7
3155900|Rio Preto|MG|250,4|2235,7|396,2|21745,3|17570,6|8801,2|391,8|1528,7|3236,1
3156007|Rio Vermelho|MG|1245|4308,2|2196,6|19112,8|13691,6|13787,1|128,7|386,1|1161,4
3156106|Ritápolis|MG|75|1401,7|158,7|6576,1|626,7|625|302,5|732,2|485,4
3156205|Rochedo de Minas|MG|38,8|649,6|-|4131|1945,9|435,6|65,2|2,4|372
3156304|Rodeiro|MG|21,9|346,4|17|1888,5|10,3|314,2|-|251,7|533,3
3156403|Romaria|MG|4629,2|7915|349,6|8716,7|2801,1|1955,3|332,4|925,9|1447,6
3156502|Rubelita|MG|130,5|2649|1946,7|28305,4|31911,4|3337|9042,5|9826,4|4335,1
3156601|Rubim|MG|192,4|521,8|154,8|54734,6|16849,5|4909|52|4814,2|3127,5
3156700|Sabará|MG|240,6|25,9|12|1118,3|464,5|1002,9|528,3|43,3|174,4
3156809|Sabinópolis|MG|1189,2|3800,1|1155,7|26530,9|9382|23505,1|8916,8|1179,4|2881,5
3156908|Sacramento|MG|3155,8|34053,4|2762,9|83817,4|72302,6|15540,7|22357,9|836,7|18508
3157005|Salinas|MG|1588,7|9773,6|2770,1|86736,5|67588,9|23714,1|2184,8|20854,3|10905,1
3157104|Salto da Divisa|MG|13,8|112,6|13,7|71475,7|4981,5|5477,6|19,4|80,8|2167,4
3157203|Santa Bárbara|MG|638,1|529,6|837|4529,8|1967,1|9629,1|11854,4|224,7|3408,3
3150703|Pirajuba|MG||13530,8|49,5|9365,7|60,5|1195,2|5,8|5|57,4
3157252|Santa Bárbara do Leste|MG|3722,5|685,1|148,5|3154|36,9|1048,7|69,3|200,5|711,7
3157302|Santa Bárbara do Tugúrio|MG|912,2|2069|149,7|6799,6|2913,8|922|197,9|207,6|262,1
3157401|Santa Cruz do Escalvado|MG|545,1|2415,7|159,9|8193,6|2716,8|1402,6|195,1|59,2|449,8
3157500|Santa Efigęnia de Minas|MG|344,5|346,9|43,8|3513,3|2335,4|660,3|51,4|334,2|174,3
3157609|Santa Fé de Minas|MG|14|1741,8|756,2|103302,2|18532|15396,8|3139,8|6390,9|10681,4
3157708|Santa Juliana|MG|386,9|17176,4|1376,7|16654,1|8376,2|3728,4|195,3|124,5|1211,2
3157807|Santa Luzia|MG|141,9|297,6|47,5|2068,8|385,7|685,7|15,1|98,1|316,5
3157906|Santa Margarida|MG|7832,3|1362,1|329,9|9568,4|471,8|1885,9|208,3|321,9|711,6
3158003|Santa Maria de Itabira|MG|456,4|1350,1|358,1|6889,5|6685|5204,3|1996,1|277,1|633
3158102|Santa Maria do Salto|MG|60,7|568,7|74,4|16548,5|9412,5|2962,4|8|28,9|1560,8
3158201|Santa Maria do Suaçuí|MG|316,1|4663|800,8|39996,9|14185,2|5724,6|362,3|612,1|2804,1
3158300|Santana da Vargem|MG|5843,1|2070,5|261,1|3160,6|1770,7|819,9|127,9|234,7|516,5
3158409|Santana de Cataguases|MG|93,7|739,2|419,1|8840|1076,7|1187,5|730|492,5|239,5
3158508|Santana de Pirapama|MG|1204,4|4291,5|2063,4|23532,4|9828,8|10904,3|76,1|2746,3|5512,5
3158607|Santana do Deserto|MG|182,6|927,8|379,8|3537,3|2088|2573,2|1060,3|1584|1205,2
3158706|Santana do Garambéu|MG|15,4|1260,6|581,4|5872|1188|656,2|262,5|58,2|415,8
3158805|Santana do Jacaré|MG|651,5|468,9|23,5|3912,9|3649,7|556,9|51|32|216,2
3158904|Santana do Manhuaçu|MG|3137,6|2212,8|623,4|15550,8|2748,2|3157,4|161,6|461,3|1161,7
3158953|Santana do Paraíso|MG|243,1|318,3|36,8|2629,4|2781,6|3565,7|3951,1|190,4|785,9
3159001|Santana do Riacho|MG|116,3|620,9|249,3|9479,1|2264,3|2964|5|1315,7|690,4
3159100|Santana dos Montes|MG|368,1|1296,4|324,3|4218,5|4615,6|1686,3|304,3|93,7|36,2
3159209|Santa Rita de Caldas|MG|280,6|6967,5|912|22308,7|7049|3765,7|318,8|249,1|2767,7
3159308|Santa Rita de Jacutinga|MG|285,3|1781,7|964,8|14451,4|8833|4618,1|160|228,6|1452,8
3159357|Santa Rita de Minas|MG|2416,3|316|259,9|2300,2|34,7|587,2|175,8|280,7|227,2
3159407|Santa Rita de Ibitipoca|MG|89,6|1865,1|1450,5|8489,2|4179,7|1587,4|217,2|297,9|498,4
3159506|Santa Rita do Itueto|MG|7662,8|686,6|157,3|11576,7|10868|6561,3|284,1|344,1|1441,9
3159605|Santa Rita do Sapucaí|MG|5874,6|3101,5|350|8785,5|8925,6|2433,7|511,6|148,1|1353,3
3159704|Santa Rosa da Serra|MG|1689,5|767|282|8535,1|10789,8|1301,8|125,3|216,1|946
3159803|Santa Vitória|MG|553,8|9701,8|467,1|9831,7|208090|26644,6|323,6|483,2|7261,2
3159902|Santo Antônio do Amparo|MG|4594,1|2215,3|412,9|16619,3|11786,1|2889,6|1963,9|223,5|786,4
3160009|Santo Antônio do Aventureiro|MG|137,1|1002,8|99,9|12068,2|5052|2344,7|286,2|67|650
3160108|Santo Antônio do Grama|MG|346,5|1886,4|157,2|6502,3|863,2|1328,8|64,3|93,4|504,8
3160207|Santo Antônio do Itambé|MG|150,7|634,7|154,8|2478,9|4767,8|5248,8|741,5|125,1|1260,3
3160306|Santo Antônio do Jacinto|MG|302,7|1776,7|305,2|12323,1|15082,2|1635,6|42,4|660,1|2004,9
3160405|Santo Antônio do Monte|MG|219,2|6800,7|226,1|41705,1|23312,5|7483,4|1280|327|4006,7
3160504|Santo Antônio do Rio Abaixo|MG|19,7|160|57,5|4197,7|2768,5|1550,4|-|51,4|79,9
3160603|Santo Hipólito|MG|101,6|1770,6|120,6|9391,1|17190,5|8300,1|135|2196|2709,4
3160702|Santos Dumont|MG|314,1|1294,1|490|14598,3|3821,4|1962,1|496,5|532,1|858,1
3160801|Săo Bento Abade|MG|263,2|1243,2|62,4|2069,4|1447,5|180|3,3|0,9|126,1
3160900|Săo Brás do Suaçuí|MG|72,1|1183,2|213,4|3986,7|878,9|301,7|98,8|32,2|218,8
3161007|Săo Domingos do Prata|MG|562,2|2562,5|520,7|16563,8|7287,3|9037|3876,8|243|1226,9
3161106|Săo Francisco|MG|347,5|13556,6|16084,6|31851,8|77393,3|69650,8|27722,8|33111,2|20637,9
3161205|Săo Francisco de Paula|MG|2567,1|1906|495,4|11267,5|6325,5|2361,5|329,5|446,6|1680,5
3161304|Săo Francisco de Sales|MG|392,3|2083,5|434,4|13714,9|59618,3|5953,3|79,4|479,1|3282
3161403|Săo Francisco do Glória|MG|1729,2|726,7|54,3|8506,8|433|740,9|100,8|102,1|226
3161502|Săo Geraldo|MG|367,4|967,1|297,5|8496,4|339,3|1467,8|160|176,9|895,7
3161601|Săo Geraldo da Piedade|MG|1311,4|641,5|49,3|4672|2019|748,6|457,8|62,7|236,8
3161700|Săo Gonçalo do Abaeté|MG|1447,7|7946,8|7409|138608|41462,9|28534,6|6840,6|1901,7|18667,2
3161809|Săo Gonçalo do Pará|MG|87,6|1072,2|63,7|6613,8|7823,3|2787,8|867,5|2142,2|509,1
3161908|Săo Gonçalo do Rio Abaixo|MG|271,8|888|218,1|3567,6|4137,3|7298,2|5969,5|223,6|1173,8
3162005|Săo Gonçalo do Sapucaí|MG|5000,4|4809,4|640,3|14236|4619,7|2871,3|477,7|439,2|1705,8
3162104|Săo Gotardo|MG|1931,5|7465,7|645,2|23356,4|27231,1|6692,9|263,9|1281,2|4487,1
3162203|Săo Joăo Batista do Glória|MG|526,2|4448,3|1300,8|9045,6|9632,8|2272,9|163,8|572,5|4475,4
3162302|Săo Joăo da Mata|MG|1282|1191,4|211,2|4031,7|3291,8|797,8|86,2|166,3|594,9
3162401|Săo Joăo da Ponte|MG|212,8|6385,7|4501|12695|78005,1|25362,9|81,5|7516,9|6851,6
3162500|Săo Joăo del Rei|MG|536,7|5627,3|967,3|34823|5102,9|4171,6|2829,6|1251,6|3109,3
3162559|Săo Joăo do Manhuaçu|MG|4637,2|311,7|74,2|4168|91,9|1256,5|51,3|309,9|346
3162575|Săo Joăo do Manteninha|MG|927,1|413,2|255,5|9470,8|1297,9|1301,5|14,3|251,5|165,3
3162609|Săo Joăo do Oriente|MG|114,6|1557,1|268,1|4273,9|2936|314,6|5,1|208,2|873,4
3162708|Săo Joăo do Paraíso|MG|593,7|6860,8|2492,7|19247,2|11386,3|23389,7|60981,1|33200,9|3643,4
3162807|Săo Joăo Evangelista|MG|2084,3|4621,1|1250,9|11323,9|10888,3|5811,6|3417,4|719,7|1631,6
3162906|Săo Joăo Nepomuceno|MG|336,8|2193,8|260,1|13967|5972,4|2202,3|165,5|493,2|1089
3162955|Săo José da Lapa|MG|8,8|182,7|3,9|645,5|319|151,7|1,5|2|56,3
3163003|Săo José da Safira|MG|19,1|337,3|237,9|6916,6|5958,8|1194,9|96,8|19,4|547,7
3163102|Săo José da Varginha|MG|206,9|1205,2|421,2|5767,2|3655,7|2463,5|130,5|268,3|565
3163201|Săo José do Alegre|MG|527,4|447,8|133,3|4198,2|69|160,4|7,7|18,9|261,7
3163300|Săo José do Divino|MG|176,6|728,8|85,6|21355,2|6412,9|1848|19,4|47,2|850,3
3163409|Săo José do Goiabal|MG|193,4|949|50,5|2365,8|4021,3|2437,9|4726,8|5,6|32,5
3163508|Săo José do Jacuri|MG|1041,3|3281,9|1033,7|23795,1|5402,2|6018,5|67,6|251,8|1157
3163607|Săo José do Mantimento|MG|680,3|609,1|83,3|2097,4|328,2|747,7|24,7|23,5|275,6
3163706|Săo Lourenço|MG|101,9|215|29,2|1383|812,9|184,8|13|4,7|59,9
3163805|Săo Miguel do Anta|MG|875,6|1415,6|179,5|6882,7|437,1|1490,8|102|134,9|348,7
3163904|Săo Pedro da Uniăo|MG|3385,7|3353,9|499,5|9354|5359,7|1704,6|305,1|193,4|1525,5
3164001|Săo Pedro dos Ferros|MG|296,9|3124,3|244,1|10022|13029,5|3027,9|6780,8|23,5|1344,3
3164100|Săo Pedro do Suaçuí|MG|394,5|1927,7|517,1|9952,4|9964,2|5537,3|159,7|2682,4|1412,1
3164209|Săo Romăo|MG|139,9|2776,7|4225,6|49269,7|19896,4|72178,4|72,8|2010,2|6793
3164308|Săo Roque de Minas|MG|831,6|3953,6|511,1|51654,8|23306,7|3906,3|514,5|832,6|3938,4
3164407|Săo Sebastiăo da Bela Vista|MG|1701,6|1972,9|230,3|4346,3|3498,7|661,7|286|448,3|897,1
3164506|Săo Sebastiăo do Maranhăo|MG|771,7|3363,5|1006,4|6394,8|8352,5|4597,8|151,4|745,2|935,2
3164605|Săo Sebastiăo do Oeste|MG|213,4|2674,4|395,3|6733,5|12713,9|3323,4|1643,1|266,9|887,2
3164704|Săo Sebastiăo do Paraíso|MG|12203,8|7998,1|1350|14560,9|27071,4|5547,5|833,4|573,5|4000,2
3164803|Săo Sebastiăo do Rio Preto|MG|108,3|300|7|3677,8|428,2|586,5|78|23|76,4
3164902|Săo Sebastiăo do Rio Verde|MG|15,9|785,2|26,6|3957,4|2458,2|2013,6|11,9|0,6|66,7
3165008|Săo Tiago|MG|782,4|3504,5|1266,1|19978|6560,3|1762,9|567,4|550,3|1691,1
3165107|Săo Tomás de Aquino|MG|4836,6|2426|491,1|6359,7|9832,7|1019,8|140,3|252,8|522,7
3165206|Săo Thomé das Letras|MG|909,2|1952,7|513,1|9722,6|3852,1|2143,7|31,5|425,8|890
3165305|Săo Vicente de Minas|MG|27,5|3073,8|950,8|13002,9|7030,9|2703,9|126,5|522|805,5
3165404|Sapucaí-Mirim|MG|231,6|597,6|134,3|4148|2173,2|5557,4|2906|70,5|2042,2
3165503|Sardoá|MG|251,6|367|31,5|1270,7|2413,8|1182,6|854,1|2,4|113,7
3165578|Senador Amaral|MG|4,7|1676,3|1563,3|4954,1|6,1|856,7|143,4|191,3|819,4
3165602|Senador Cortes|MG|69,3|1100,5|207,5|6998,3|2291,5|1633,3|149,2|80,5|430,8
3165701|Senador Firmino|MG|316,7|1587,1|267,6|5137|1672,1|1639,1|396,1|150|188,2
3165800|Senador José Bento|MG|696,6|651,7|226,4|2866,4|813|582,4|39,3|13,7|197,1
3165909|Senador Modestino Gonçalves|MG|310,2|2686,7|1727,3|8192,6|5524,9|13903,5|13876,5|11119,6|3062,6
3166006|Senhora de Oliveira|MG|164,5|2043,6|359|3651,1|940,3|833|189,9|30,7|40,1
3166105|Senhora do Porto|MG|344,2|1158,9|555,8|12874|3031,6|5799,4|85,7|478,2|1701,4
3166204|Senhora dos Remédios|MG|331,2|2856,5|312|3636,4|3106|1328,1|29,3|27,3|140
3166303|Sericita|MG|2781,6|317|3,6|3635,9|780,2|1005,7|91,4|61|638
3166402|Seritinga|MG|12,6|684,5|73,5|5387,5|906,9|627,6|9,8|9,4|359,1
3166501|Serra Azul de Minas|MG|150,2|334,5|1379,5|4115,8|2922,2|2355|19,4|276,4|783,2
3166600|Serra da Saudade|MG|21,3|476,7|33,9|14795,4|10033,3|220,2|-|75|3332,4
3166709|Serra dos Aimorés|MG|68,6|1999,5|58,7|2567,3|19480,9|687,2|108,7|49,2|535,4
3166808|Serra do Salitre|MG|7076,2|11066,5|637|37135,3|45784,5|4680,3|244,3|507,7|6997,3
3166907|Serrania|MG|3090,1|2813,3|411,5|2810,9|7818,9|1016|344,5|68,7|944,3
3167004|Serranos|MG|104,7|1471,5|-|11148,8|2244,4|1222,9|121,9|428,3|643,3
3167103|Serro|MG|1423,9|3325,3|644,8|13926,8|17447,5|10972,3|30,5|1411|3652,8
3167202|Sete Lagoas|MG|236,1|3589,3|447,1|12289,2|11891,9|3917,3|319,4|378,1|2009,2
3167301|Silveirânia|MG|90|508,4|106|6470,1|2077,9|1164,2|77,6|7,7|390,6
3167400|Silvianópolis|MG|1482,4|4057,9|431,7|9718,9|10165,5|1648,9|351,6|610,6|1136,2
3167509|Simăo Pereira|MG|130|192,7|167,3|3843,4|1958,4|1007|32,2|146,6|316,3
3167608|Simonésia|MG|8790,7|3013,3|803,8|18045,3|1211,7|5312,9|539,9|3421,5|2008,4
3167707|Sobrália|MG|152,1|1227,9|87,9|10008,1|4313,4|1077|289,7|24|803,1
3167806|Soledade de Minas|MG|376,7|1216,8|170,9|6034,2|2490,5|761,5|35,7|68|342,1
3167905|Tabuleiro|MG|261,2|837,9|208,4|8874,5|1442,9|1167,5|27,8|504,8|777,4
3168002|Taiobeiras|MG|706,5|1942,9|1126,5|24082,3|19206,3|26492,5|13146,3|3714,1|5244,6
3168101|Tapira|MG|379,6|4414,5|2288,1|55910,1|20065|7134,3|174|1389,2|10960,3
3168200|Tapiraí|MG|1176,9|1155,1|273|15887,3|10340,7|1721,5|155,7|318,2|741
3168309|Taquaraçu de Minas|MG|905,2|763,3|658,6|7088,2|1203,5|1679|123,8|628,5|728,3
3168408|Tarumirim|MG|1419,1|5511,7|639,4|41690,9|7133,4|3866,6|33,2|108,4|3185,7
3168507|Teixeiras|MG|1729,2|1764,7|192,6|5757,2|1162,2|2059,8|168,3|59,3|635,8
3168606|Teófilo Otoni|MG|4923,4|7853,8|5076,5|118133,5|49363|38974,4|1417,5|6798|8916,6
3168705|Timóteo|MG|51|73,8|3,5|305,1|171,5|1009,6|1867,9|4,9|319,2
3168804|Tiradentes|MG|71,8|391,5|49|2042,7|593,1|382,9|92,5|65,3|52,5
3168903|Tiros|MG|719,3|4737,4|2179,7|91154|28959,9|9644,6|1307,2|4571,5|14810,3
3169000|Tocantins|MG|339,5|1994|178|6363,7|1474,2|1165,9|85,3|84,6|547,7
3169109|Toledo|MG|65,4|1809,7|463,1|2358,5|4339,4|755|132,6|390,5|891,7
3169208|Tombos|MG|1807,8|1908,3|283,4|14224,8|3361,3|2186,5|95,5|0,2|1542,8
3169307|Tręs Coraçőes|MG|6227,5|11405,3|1187,8|15540,8|20837,8|3515,9|883,8|335,1|1999,1
3169356|Tręs Marias|MG|371|3671,2|1252,6|54314|21787,7|22851,9|48905,3|2080,8|20631,5
3169406|Tręs Pontas|MG|18282,3|3864,1|744,9|15159,5|8075,7|2062,5|656|953,4|2382,4
3169505|Tumiritinga|MG|287,4|1373,7|284,2|23324,1|7893,7|1005,7|39,9|884,2|901,3
3169604|Tupaciguara|MG|554,2|25793|2162,9|34983,7|54711,3|17860,9|413,9|630,2|4038,5
3169703|Turmalina|MG|453,7|1305,1|619,9|5856,9|2936,5|12129,8|27991,2|8764,5|3615
3169802|Turvolândia|MG|1636,7|3094,9|190,8|6955,4|6289,7|1261,1|130,7|91,2|458,6
3169901|Ubá|MG|975,2|3525,3|280,1|16360,3|1131,9|3139,3|838,6|138,6|925,9
3170008|Ubaí|MG|253,6|4151,2|939,6|31583,7|33765,5|37215,9|158,4|4546,8|5847,5
3170057|Ubaporanga|MG|4640,6|1978,8|724|6063,7|964,5|1701|124,5|648,4|1075,5
3170107|Uberaba|MG|3759|73965,1|6954,2|64307,5|148238,6|30833|7854,7|1852,4|11055,9
3170206|Uberlândia|MG|5547,7|50019,1|3271|98849,5|120385,4|32652,5|21637,7|14382|13151,2
3170305|Umburatiba|MG|80,5|186,9|3,2|30047,6|5803,7|1584|1,5|15,8|445,9
3170404|Unaí|MG|1148,1|106081,8|16954,3|213714,3|315759,3|103191,8|17771,8|23614,8|51233,7
3170503|Urucânia|MG|244,3|5690,2|709,4|3478,6|920,9|1575,1|88,6|628,8|816,4
3170529|Urucuia|MG|878,9|7424,9|5970,5|79991,3|28012|37606|508,5|12673,5|7150,2
3170602|Vargem Bonita|MG|676,2|1035|40|15584,3|10588,6|1613,6|32,8|74,8|1616
3170701|Varginha|MG|6463,8|2040,6|565,5|9110,9|3793,4|1268,8|301,6|97,6|998,7
3170800|Várzea da Palma|MG|179,4|7250,9|271,6|26833,3|53967,7|48490,6|13908,3|5156,9|12819,4
3170909|Varzelândia|MG|457,4|8915,1|8557,8|31729,6|47765,7|34162,1|558,7|20342,9|11401,9
3171006|Vazante|MG|211,9|10523,7|4629,2|44257,4|57315,5|24024,9|11545,2|4844,2|9991,7
3171105|Veríssimo|MG|376|3495,8|662,2|19061,8|65402,5|11854,9|202,4|7,7|8672,9
3171204|Vespasiano|MG|2,5|68|-|162,2|527|313,5|4|-|51,2
3171303|Viçosa|MG|963,1|1263,2|114,8|5024,2|934,2|1577|461,5|239,9|632,2
3171402|Vieiras|MG|1294,8|428,6|78,6|5035,6|1390,7|531,5|70,7|73,6|289,9
3171501|Mathias Lobato|MG|39,7|848,6|1011,5|13790,2|3933,7|530,2|31,8|66,9|232,5
3171600|Virgem da Lapa|MG|249,2|2454,7|6939,8|13917|10986|6565,3|770,6|7365,5|2207,2
3171709|Virgínia|MG|931,4|2806,6|486,2|13354,7|7250,2|2728,6|395,9|487,4|857,4
3171808|Virginópolis|MG|619|1985,2|217,6|8669,4|5515,8|5004,8|2086,8|107|1054,4
3171907|Virgolândia|MG|242,5|1367,2|342,9|15440,9|4148|1357,9|19,4|115,4|958,7
3172004|Visconde do Rio Branco|MG|357,1|3562,8|274,3|6258,5|913|728,1|161,2|446,1|437,2
3172103|Volta Grande|MG|229,1|788,8|406,7|12257,3|2644,5|2458,3|113,5|632,2|880,1
3172202|Wenceslau Braz|MG|84,7|548,5|34,4|3049,4|895,9|828,4|782|13,7|34,6
3200102|Afonso Cláudio|ES|29454,8|9103,2|2475,7|34014,3|4470,3|12020,6|2001,5|4744,6|5008
3200136|Águia Branca|ES|10864,4|1422,7|655,8|10474,9|3854,9|2809,2|431,2|894,3|863,1
3200169|Água Doce do Norte|ES|13602,3|1793,6|588,4|11229,8|9395,6|2631,3|191,4|1284,5|712,3
3200201|Alegre|ES|9440,5|3217,4|482,1|27814,9|14587,6|5424,3|383,5|295,8|3133,7
3200300|Alfredo Chaves|ES|9518,2|2022,6|848,5|12378,1|2407,9|7735,6|535,2|3082,3|4386,3
3200359|Alto Rio Novo|ES|7340,4|837,7|499,7|5683,2|3142,9|1174,3|865,6|592,7|816,3
3200409|Anchieta|ES|3781,3|605,2|185|3119|11589,7|2942,7|138,5|316|1470,7
3200508|Apiacá|ES|2192,3|922,3|199,1|4224,2|5502,8|972,9|73,2|25,7|493,3
3200607|Aracruz|ES|6259,7|2045,7|683,9|4273,1|25831,5|15390,7|40210,4|3031,8|7778,2
3200706|Atilio Vivacqua|ES|2467,6|713,1|381,2|9548,6|1463,5|1111,6|10,6|195,5|757,9
3200805|Baixo Guandu|ES|9950,8|4246,2|1290|33498,2|14418|5879,9|768,1|731,2|3302,1
3200904|Barra de Săo Francisco|ES|18066,5|3502|1249,7|15697,7|23490|5691,8|127,1|1068,1|1573
3201001|Boa Esperança|ES|6902,1|3061,4|329,4|4510,2|12561,1|1979,2|89,1|275,6|607
3201100|Bom Jesus do Norte|ES|351,5|287,6|46,7|3028,7|2249,5|694,9|58,6|14,4|184,6
3201209|Cachoeiro de Itapemirim|ES|10053,3|3472|611,7|22097,9|15662|5911,6|224,6|829,2|3315
3201308|Cariacica|ES|1492,9|415,2|257,3|931,4|2831,4|1742,1|12|423,4|530,7
3201407|Castelo|ES|12817,2|2659,5|398,4|11079,5|8616,7|5966,8|702,8|611|3335,2
3201506|Colatina|ES|30585|4996,7|1804,8|34579|29938,4|13744,3|1491,3|2893,6|5442,4
3201605|Conceiçăo da Barra|ES|2230,7|12558,5|732,3|7078,1|5440,6|14485,5|33685,3|635,9|2210,3
3201704|Conceiçăo do Castelo|ES|6504,1|1723,8|1090,9|6803,8|1669,7|5012,2|2264,8|1034,2|2624,2
3201803|Divino de Săo Lourenço|ES|2669,5|434,8|57,8|1457,6|7057,8|889,3|492|662,9|410,8
3201902|Domingos Martins|ES|12617,4|7982,1|3088,3|14104,8|845,7|16737,6|1169,2|6006,5|5568,2
3202009|Dores do Rio Preto|ES|3254,5|777,2|54|4633,3|828,8|1176,2|344,3|105,1|455
3202108|Ecoporanga|ES|6250,4|2319,3|2113,8|57447,2|113445,8|7928,3|972,7|1260,4|2130,9
3202207|Fundăo|ES|2968,2|594,1|165,1|1682,9|9212,5|1495,9|634,6|349,7|877,5
3202306|Guaçuí|ES|7544,5|1507,3|513|17880|8880,2|2772,2|373,2|772,2|1475,1
3202405|Guarapari|ES|6813,3|590,7|878,9|2540,1|15767,2|9813|400,3|2449,6|3228,5
3202454|Ibatiba|ES|7637,7|611,3|233,6|4081,4|273,3|1017,3|302,9|92,1|832,6
3202504|Ibiraçu|ES|2595,6|308,2|220,4|2139,6|4253,8|1122,2|589,2|882,3|649,9
3202553|Ibitirama|ES|5820,6|694|244,1|7987,2|3166,2|1073,2|583,1|517,9|866,6
3202603|Iconha|ES|5620,4|501|269|2719,7|4440,8|1172|187,3|283,9|942,5
3202652|Irupi|ES|9873,4|190,1|71,7|4026,5|562,4|1685,2|276,6|988,9|887,7
3202702|Itaguaçu|ES|10328,4|3556,6|447,2|10842,4|8883,9|5302,5|688,9|315,1|2702,1
3202801|Itapemirim|ES|1215,7|20792,3|1271,4|15264|9820,8|2857,7|313,6|1777,1|2358,6
3202900|Itarana|ES|5623,3|2229|667,3|6495,2|2058,5|4503,9|386,8|712,8|2398,5
3203007|Iúna|ES|14184,3|814,7|305,6|10669,4|516,9|2872,9|424,2|744,1|1796,4
3203056|Jaguaré|ES|15728,6|1059,6|656,2|4904,4|11280,1|7467,3|793,7|709,2|910,4
3203106|Jerônimo Monteiro|ES|2639,5|758|65,1|4609,5|2867,4|821,7|54,9|123,6|338,7
3203130|Joăo Neiva|ES|2242,2|447,5|148,8|6689,9|6551|1099,8|207,3|199,6|1006,9
3203163|Laranja da Terra|ES|4922,8|6037,9|500,3|4656,3|15662,8|6128,7|473|440,4|1502,2
3203205|Linhares|ES|63364,9|10789,1|2587,1|33761,1|125102,8|26685,9|2748,3|6131,4|9365,9
3203304|Mantenópolis|ES|7238,6|1082,7|271,1|10709,7|1797,1|1449,4|795,5|960,3|230,9
3203346|Marechal Floriano|ES|4431,9|1217,7|271,1|1243,7|255,1|4130,6|691,2|1369,2|1583,1
3203353|Marilândia|ES|9685,7|959|198,7|1321,5|9653,7|3926,4|586,1|958,8|1288,9
3203403|Mimoso do Sul|ES|14748,3|1689,9|575,1|32420,7|19297,4|6522,9|219,8|524,3|2695,1
3203502|Montanha|ES|4530,7|3869,7|981,6|12164,6|69984,9|3106,4|76,5|241,5|2174,4
3203601|Mucurici|ES|1126,9|2111,5|930,3|51787,4|34520,9|3610,7|61,3|385,3|3475,1
3203700|Muniz Freire|ES|14457|3855,9|3213,1|26278,1|3274|8122,1|612,1|1469,4|3247,7
3203809|Muqui|ES|5700|1116,5|243,8|7428|6878,3|3059,2|34,4|160,1|1192,7
3203908|Nova Venécia|ES|20975,6|2646,4|1608,6|16386,4|53074,7|7217,1|1444,5|2336,7|2639,2
3204005|Pancas|ES|19190|2189,6|872,4|12925|7986,6|5377,8|1304|1489,6|902,8
3204054|Pedro Canário|ES|1654,5|4464,9|1390,6|2416,5|27625,9|2202,4|2997,5|107,6|1032,9
3204104|Pinheiros|ES|4818,2|4946,9|1076,5|7505,6|45546,6|2725,8|1189,6|94,6|2256,7
3204203|Piúma|ES|380,8|167,2|33,2|1267,4|3792,4|347,5|34,4|50,5|198,7
3204302|Presidente Kennedy|ES|1047,8|4507,1|650,3|3379|40268,3|3328,3|186,2|228,1|981,7
3204351|Rio Bananal|ES|18395,5|952,7|765,7|4425,6|12620,9|5681,1|913,6|3297|1297,8
3204401|Rio Novo do Sul|ES|3212,9|445,4|189,5|5149|4302,3|961,4|145,3|427,5|913,3
3204500|Santa Leopoldina|ES|8623,3|3649|1192,9|5282,4|9106,8|11104,2|827,6|6537,3|5131,3
3204559|Santa Maria de Jetibá|ES|7793,8|11194,3|1200,3|6773,7|712,9|11848,4|938,3|4844,8|5114,4
3204609|Santa Teresa|ES|21070,4|5590,5|1938,8|13351,6|8561,6|12311,9|4140,1|2396,7|6338,5
3204658|Săo Domingos do Norte|ES|7153|715,8|454,1|2882,5|9765,5|1716,8|493,2|1096,8|806,2
3204708|Săo Gabriel da Palha|ES|17794,6|1039,7|755|3776,7|16188,7|4545,7|950,2|1749,7|1136,1
3204807|Săo José do Calçado|ES|3477,5|1198,7|377,6|11674,6|4303,9|1756,1|77,5|250,5|803,1
3204906|Săo Mateus|ES|21900,7|5141,1|2643,6|28997,8|72272,1|25037,3|52162,5|8488,6|7868,4
